ForceThermoValues4202227179
Unix Time,Arduino Force Value,Actual Force,Thermocouple Value One,Thermocouple Value Two
1651093779.937220,625,0.3871838071182850,68.75,62.25
1651093779.978010,624,0.38656431302689500,68.75,62.25
1651093780.019270,624,0.38656431302689500,68.50,62.25
1651093780.05583,623,0.385944818935506,68.50,62.25
1651093780.0968700,623,0.385944818935506,68.75,62.25
1651093780.1377400,624,0.38656431302689500,68.75,62.25
1651093780.1745700,622,0.38532532484411700,68.75,62.25
1651093780.2157400,625,0.3871838071182850,68.75,62.25
1651093780.256740,625,0.3871838071182850,68.75,62.25
1651093780.293440,627,0.388422795301063,68.75,62.25
1651093780.334340,627,0.388422795301063,68.75,62.25
1651093780.376210,629,0.3896617834838420,68.50,62.25
1651093780.412200,629,0.3896617834838420,68.50,62.25
1651093780.453290,629,0.3896617834838420,68.75,62.25
1651093780.4944800,628,0.3890422893924520,68.75,62.25
1651093780.5309900,628,0.3890422893924520,68.75,62.25
1651093780.5719900,628,0.3890422893924520,68.75,62.25
1651093780.613530,626,0.38780330120967400,68.75,62.25
1651093780.6702600,628,0.3890422893924520,68.75,62.25
1651093780.711240,627,0.388422795301063,68.75,62.25
1651093780.747970,628,0.3890422893924520,68.75,62.25
1651093780.7893500,629,0.3896617834838420,68.75,62.25
1651093780.830150,630,0.39028127757523100,68.75,62.25
1651093780.86687,628,0.3890422893924520,68.75,62.25
1651093780.907900,628,0.3890422893924520,68.75,62.25
1651093780.9488600,629,0.3896617834838420,68.75,62.25
1651093780.985620,629,0.3896617834838420,68.75,62.25
1651093781.026670,627,0.388422795301063,68.75,62.25
1651093781.0674900,629,0.3896617834838420,68.75,62.25
1651093781.1044000,630,0.39028127757523100,68.75,62.25
1651093781.1453200,633,0.39213975984939900,68.75,62.25
1651093781.1863000,634,0.39275925394078800,68.75,62.25
1651093781.223340,635,0.39337874803217700,68.75,62.25
1651093781.264330,635,0.39337874803217700,68.50,62.25
1651093781.300950,633,0.39213975984939900,68.50,62.25
1651093781.3419100,633,0.39213975984939900,68.50,62.25
1651093781.382880,632,0.39152026575800900,68.50,62.25
1651093781.419870,632,0.39152026575800900,68.50,62.25
1651093781.4608700,631,0.39090077166662,68.50,62.25
1651093781.501850,630,0.39028127757523100,68.50,62.25
1651093781.538840,632,0.39152026575800900,68.50,62.25
1651093781.579710,633,0.39213975984939900,68.75,62.25
1651093781.620690,628,0.3890422893924520,68.75,62.25
1651093781.65729,630,0.39028127757523100,68.75,62.25
1651093781.6982900,633,0.39213975984939900,68.75,62.25
1651093781.73926,635,0.39337874803217700,68.75,62.25
1651093781.776050,633,0.39213975984939900,68.75,62.25
1651093781.81713,635,0.39337874803217700,68.75,62.00
1651093781.8579600,636,0.39399824212356600,68.75,62.00
1651093781.894890,636,0.39399824212356600,68.75,62.00
1651093781.9358700,634,0.39275925394078800,68.50,62.00
1651093781.97698,637,0.39461773621495600,68.50,62.00
1651093782.0137200,640,0.3964762184891230,68.50,62.00
1651093782.054620,635,0.39337874803217700,68.50,62.00
1651093782.095820,632,0.39152026575800900,68.50,62.25
1651093782.132470,636,0.39399824212356600,68.50,62.25
1651093782.173400,641,0.39709571258051300,68.50,62.25
1651093782.214400,644,0.3989541948546800,68.50,62.25
1651093782.251400,639,0.39585672439773400,68.50,61.75
1651093782.292510,643,0.3983347007632910,68.50,61.75
1651093782.329110,639,0.39585672439773400,68.50,61.25
1651093782.3699800,638,0.3952372303063450,68.50,61.25
1651093782.411060,633,0.39213975984939900,68.50,62.00
1651093782.447880,628,0.3890422893924520,68.50,62.25
1651093782.488880,637,0.39461773621495600,68.50,62.25
1651093782.5297100,637,0.39461773621495600,68.50,62.25
1651093782.566580,635,0.39337874803217700,68.50,62.25
1651093782.607640,633,0.39213975984939900,68.50,62.25
1651093782.648610,635,0.39337874803217700,68.50,62.25
1651093782.6853600,631,0.39090077166662,68.50,62.25
1651093782.726350,630,0.39028127757523100,68.50,62.25
1651093782.7672600,630,0.39028127757523100,68.50,62.25
1651093782.804350,631,0.39090077166662,68.50,62.25
1651093782.8450900,633,0.39213975984939900,68.50,62.25
1651093782.886170,632,0.39152026575800900,68.50,62.25
1651093782.92343,633,0.39213975984939900,68.50,62.00
1651093782.963840,630,0.39028127757523100,68.50,62.00
1651093783.0048,631,0.39090077166662,68.50,62.25
1651093783.041660,629,0.3896617834838420,68.50,62.25
1651093783.0826600,630,0.39028127757523100,68.50,62.25
1651093783.123590,631,0.39090077166662,68.50,62.25
1651093783.1605200,628,0.3890422893924520,68.50,62.25
1651093783.201400,630,0.39028127757523100,68.50,62.25
1651093783.238400,632,0.39152026575800900,68.50,62.25
1651093783.2791700,635,0.39337874803217700,68.50,62.25
1651093783.3201900,634,0.39275925394078800,68.50,62.25
1651093783.3570700,633,0.39213975984939900,68.50,62.25
1651093783.3979400,631,0.39090077166662,68.50,62.25
1651093783.4390400,631,0.39090077166662,68.50,62.25
1651093783.475900,627,0.388422795301063,68.50,62.25
1651093783.5169900,628,0.3890422893924520,68.50,62.25
1651093783.557720,631,0.39090077166662,68.50,62.25
1651093783.59461,632,0.39152026575800900,68.50,62.25
1651093783.6355000,630,0.39028127757523100,68.50,62.25
1651093783.677030,630,0.39028127757523100,68.50,62.25
1651093783.733930,630,0.39028127757523100,68.50,62.25
1651093783.7756600,625,0.3871838071182850,68.50,62.25
1651093783.811810,629,0.3896617834838420,68.50,62.25
1651093783.8526300,628,0.3890422893924520,68.50,62.25
1651093783.8936600,628,0.3890422893924520,68.50,62.25
1651093783.9304300,630,0.39028127757523100,68.50,62.25
1651093783.971940,632,0.39152026575800900,68.50,62.25
1651093784.012400,631,0.39090077166662,68.50,62.25
1651093784.049560,630,0.39028127757523100,68.50,62.25
1651093784.090460,631,0.39090077166662,68.50,62.25
1651093784.131380,631,0.39090077166662,68.50,62.25
1651093784.168020,627,0.388422795301063,68.50,62.25
1651093784.2090500,630,0.39028127757523100,68.50,62.25
1651093784.25007,629,0.3896617834838420,68.50,62.25
1651093784.2869000,631,0.39090077166662,68.50,62.25
1651093784.3278200,630,0.39028127757523100,68.50,62.25
1651093784.368710,628,0.3890422893924520,68.50,62.25
1651093784.405640,631,0.39090077166662,68.50,62.25
1651093784.446490,632,0.39152026575800900,68.50,62.25
1651093784.4880300,629,0.3896617834838420,68.50,62.25
1651093784.5244000,628,0.3890422893924520,68.50,62.25
1651093784.565420,631,0.39090077166662,68.50,62.25
1651093784.602260,626,0.38780330120967400,68.50,62.25
1651093784.643090,630,0.39028127757523100,68.50,62.25
1651093784.684920,630,0.39028127757523100,68.50,62.25
1651093784.741650,631,0.39090077166662,68.50,62.25
1651093784.7881000,631,0.39090077166662,68.50,62.25
1651093784.839940,629,0.3896617834838420,68.50,62.25
1651093784.881890,630,0.39028127757523100,68.50,62.25
1651093784.921630,629,0.3896617834838420,68.50,62.25
1651093784.958500,630,0.39028127757523100,68.50,62.25
1651093784.999530,629,0.3896617834838420,68.50,62.25
1651093785.041490,628,0.3890422893924520,68.50,62.25
1651093785.077360,631,0.39090077166662,68.50,62.25
1651093785.11843,631,0.39090077166662,68.50,62.25
1651093785.1591300,631,0.39090077166662,68.50,62.25
1651093785.195960,630,0.39028127757523100,68.50,62.25
1651093785.2371500,628,0.3890422893924520,68.50,62.25
1651093785.277960,628,0.3890422893924520,68.50,62.25
1651093785.314820,631,0.39090077166662,68.50,62.25
1651093785.355710,632,0.39152026575800900,68.25,62.25
1651093785.3967300,631,0.39090077166662,68.25,62.25
1651093785.433620,631,0.39090077166662,68.50,62.25
1651093785.474990,633,0.39213975984939900,68.50,62.25
1651093785.5157800,632,0.39152026575800900,68.50,62.25
1651093785.55233,627,0.388422795301063,68.25,62.25
1651093785.5937400,628,0.3890422893924520,68.25,62.25
1651093785.630450,629,0.3896617834838420,68.50,62.25
1651093785.671100,632,0.39152026575800900,68.50,62.25
1651093785.712190,630,0.39028127757523100,68.50,62.25
1651093785.748980,629,0.3896617834838420,68.50,62.25
1651093785.790260,631,0.39090077166662,68.25,62.25
1651093785.831050,630,0.39028127757523100,68.25,62.25
1651093785.867770,627,0.388422795301063,68.25,62.25
1651093785.9090600,628,0.3890422893924520,68.25,62.25
1651093785.9497700,629,0.3896617834838420,68.50,62.25
1651093785.9865500,629,0.3896617834838420,68.50,62.25
1651093786.027450,627,0.388422795301063,68.50,62.25
1651093786.06849,627,0.388422795301063,68.50,62.25
1651093786.105540,629,0.3896617834838420,68.50,62.25
1651093786.146280,629,0.3896617834838420,68.50,62.25
1651093786.187790,629,0.3896617834838420,68.50,62.25
1651093786.224270,629,0.3896617834838420,68.50,62.25
1651093786.265040,629,0.3896617834838420,68.50,62.25
1651093786.30605,629,0.3896617834838420,68.50,62.25
1651093786.34284,628,0.3890422893924520,68.50,62.25
1651093786.38738,628,0.3890422893924520,68.25,62.25
1651093786.424820,629,0.3896617834838420,68.25,62.25
1651093786.461600,628,0.3890422893924520,68.50,62.25
1651093786.502600,628,0.3890422893924520,68.50,62.25
1651093786.5397,627,0.388422795301063,68.50,62.25
1651093786.580840,627,0.388422795301063,68.50,62.25
1651093786.6220400,628,0.3890422893924520,68.25,62.25
1651093786.658200,627,0.388422795301063,68.25,62.25
1651093786.6993700,628,0.3890422893924520,68.25,62.25
1651093786.740660,630,0.39028127757523100,68.25,62.25
1651093786.777150,629,0.3896617834838420,68.25,62.25
1651093786.8180700,629,0.3896617834838420,68.25,62.25
1651093786.859200,629,0.3896617834838420,68.25,62.25
1651093786.895850,629,0.3896617834838420,68.50,62.25
1651093786.936740,629,0.3896617834838420,68.50,62.25
1651093786.9779400,628,0.3890422893924520,68.25,62.25
1651093787.0147600,629,0.3896617834838420,68.25,62.25
1651093787.055540,630,0.39028127757523100,68.25,62.25
1651093787.096480,627,0.388422795301063,68.25,62.25
1651093787.1333600,627,0.388422795301063,68.25,62.25
1651093787.174430,628,0.3890422893924520,68.25,62.25
1651093787.215290,629,0.3896617834838420,68.25,62.25
1651093787.2521400,627,0.388422795301063,68.25,62.25
1651093787.293170,626,0.38780330120967400,68.25,62.25
1651093787.334340,626,0.38780330120967400,68.25,62.25
1651093787.391470,626,0.38780330120967400,68.25,62.25
1651093787.432380,627,0.388422795301063,68.25,62.25
1651093787.4691600,625,0.3871838071182850,68.25,62.25
1651093787.5101700,625,0.3871838071182850,68.25,62.25
1651093787.551220,626,0.38780330120967400,68.25,62.25
1651093787.588130,627,0.388422795301063,68.25,62.25
1651093787.628980,626,0.38780330120967400,68.25,62.25
1651093787.6699500,626,0.38780330120967400,68.25,62.25
1651093787.7067500,628,0.3890422893924520,68.25,62.25
1651093787.747690,627,0.388422795301063,68.25,62.25
1651093787.788670,626,0.38780330120967400,68.25,62.25
1651093787.825550,626,0.38780330120967400,68.25,62.25
1651093787.8666400,627,0.388422795301063,68.25,62.25
1651093787.907470,628,0.3890422893924520,68.25,62.25
1651093787.944350,626,0.38780330120967400,68.25,62.25
1651093787.985670,625,0.3871838071182850,68.25,62.25
1651093788.022290,628,0.3890422893924520,68.25,62.25
1651093788.0631200,626,0.38780330120967400,68.25,62.25
1651093788.104230,625,0.3871838071182850,68.25,62.25
1651093788.1414500,626,0.38780330120967400,68.25,62.25
1651093788.181860,627,0.388422795301063,68.25,62.25
1651093788.222820,627,0.388422795301063,68.25,62.25
1651093788.259690,625,0.3871838071182850,68.25,62.25
1651093788.300600,627,0.388422795301063,68.25,62.25
1651093788.341880,627,0.388422795301063,68.25,62.25
1651093788.378580,626,0.38780330120967400,68.25,62.25
1651093788.419600,626,0.38780330120967400,68.25,62.25
1651093788.460530,625,0.3871838071182850,68.25,62.25
1651093788.497260,626,0.38780330120967400,68.25,62.25
1651093788.5382600,626,0.38780330120967400,68.25,62.25
1651093788.579140,625,0.3871838071182850,68.25,62.25
1651093788.61617,626,0.38780330120967400,68.25,62.25
1651093788.657270,626,0.38780330120967400,68.25,62.25
1651093788.697940,625,0.3871838071182850,68.25,62.25
1651093788.7348600,625,0.3871838071182850,68.25,62.25
1651093788.775760,624,0.38656431302689500,68.25,62.25
1651093788.8168800,626,0.38780330120967400,68.25,62.25
1651093788.853590,625,0.3871838071182850,68.25,62.25
1651093788.894890,624,0.38656431302689500,68.25,62.25
1651093788.931570,626,0.38780330120967400,68.25,62.25
1651093788.972350,626,0.38780330120967400,68.25,62.25
1651093789.013330,625,0.3871838071182850,68.25,62.25
1651093789.0501600,626,0.38780330120967400,68.25,62.25
1651093789.0911800,626,0.38780330120967400,68.25,62.25
1651093789.132080,627,0.388422795301063,68.25,62.25
1651093789.169490,626,0.38780330120967400,68.25,62.25
1651093789.210190,625,0.3871838071182850,68.25,62.25
1651093789.2512300,628,0.3890422893924520,68.25,62.25
1651093789.2878500,628,0.3890422893924520,68.25,62.25
1651093789.3287600,626,0.38780330120967400,68.25,62.25
1651093789.36962,627,0.388422795301063,68.25,62.25
